chunk_id,source,doc_type,chunk_index,strategy,text,token_count
[slides]_i_nlp__c046,[slides]_i_nlp.pptx,slides,46,per_slide,"114
Transfer Learning / FT
Full Fine-tuning
Update all model parameters
Requires more compute and data

Frozen Backbone
Only train task-specific layers
Preserves pretrained knowledge
Less prone to overfitting

Partial Freezing
Update only top N layers
Common strategy: freeze embeddings + first few layers

115
Transfer Learning / FT
Gradual Unfreezing

Process:
Start with all layers frozen except final layer
Train for N epochs
Unfreeze next layer
Repeat until desired depth

Benefits:
Prevents sudden changes to pretrained weights
Allows model to adapt gradually
Reduces overfitting risk",142
[slides]_i_nlp__c047,[slides]_i_nlp.pptx,slides,47,per_slide,"❓ What is the difference between full fine-tuning and frozen backbone?
✅ Model Answer
Full fine-tuning updates all model parameters, while frozen backbone training keeps pretrained layers fixed and only trains task-specific layers. Freezing reduces overfitting and computational cost.

❓ What is gradual unfreezing?
✅ Model Answer
Gradual unfreezing involves training the final layer first, then progressively unfreezing earlier layers. This prevents sudden disruption of pretrained weights and stabilizes training.

❓ What is the difference between NLTK, spaCy, and HuggingFace Transformers?
✅ Model Answer
NLTK is primarily used for traditional NLP tasks and educational purposes. spaCy provides efficient industrial-grade NLP pipelines. HuggingFace Transformers offers pretrained state-of-the-art transformer models for tasks like classification, generation, and summarization.",190
[slides]_i_nlp__c048,[slides]_i_nlp.pptx,slides,48,per_slide,"118
NLP libraries
NLTK (Natural Language Toolkit)
Easy-to-use interfaces for over 50 corpora and lexical resources. Used commonly in text classification, sentiment analysis, tokenization and word segmentation, part-of-speech tagging, named entity recognition, and syntactic parsing. Documentation

spaCy
Python library for fast and efficient tokenization, pre-trained statistical models and word vectors, named entity recognition, dependency parsing, and sentence segmentation. Documentation

transformers 🤗
Transformers is a library from HuggingFace that provides state-of-the-art machine learning models for NLP tasks. You can access to pre-trained models like BERT, GPT-2, T5, and many others. You can use their APIs to fine-tune models on custom tasks, and it supports both PyTorch and TensorFlow backends.",189
[slides]_i_nlp__c049,[slides]_i_nlp.pptx,slides,49,per_slide,"You can use their APIs to fine-tune models on custom tasks, and it supports both PyTorch and TensorFlow backends. (Also useful for non-NLP tasks like computer vision and audio)
Documentation",47
[slides]_i_nlp__c050,[slides]_i_nlp.pptx,slides,50,per_slide,"119
NLP libraries
👉 Code tutorial for applications in main libraries:

NLTK
Tokenization
Parts-of-speech Tagging
spaCy
Named Entity Recognition
Dependency Parsing
transformers
Sentiment Analysis
Text Summarization
Text Generation

Next Week:
Attention & Transformers
Attention Fundamentals
Transformer Architecture
Popular Implementations (BERT, GPT)

Applied NLP
Text Similarity
Text Summarization
Topic Modeling

Advanced Topics
LLMs
Multimodal models (CLIP)
120",133
[slides]_ii_nlp__c000,[slides]_ii_nlp.pptx,slides,0,per_slide,"Week 7
1
Natural Language Processing II

Test corrections can be put in the folder on the front table (test face down)

Agenda
Attention & Transformers
Attention Fundamentals
Transformer Architecture
Popular Implementations (BERT, GPT)

Applied NLP
Text Similarity
Text Summarization
Topic Modeling

Advanced Topics
LLMs
Multimodal models (CLIP)
3

Representing Text
4
bank of the river
[34, 56, 24, ….. 23, 56]
?

Representing Text
5
Word embeddings (i.e. Word2Vec)!

Getting better, but static embeddings still lack contextual awareness.

The Same Challenges
6
deposited money at the bank
[51, 22, 19, ….. 40, 95]
bank of the river
[34, 56, 24, ….. 23, 56]",210
[slides]_ii_nlp__c001,[slides]_ii_nlp.pptx,slides,1,per_slide,"Attention & Transformers
7
7
Conceptual understanding of self attention, multi-head attention, and cross-attention
Applied attention (transformer architecture)

8
Self Attention
bank
of
the
river
v1
v2
v3
v4
← Vector Embeddings
Goal: Improve embeddings with context

9
Self Attention
bank
of
the
river
v1
v2
v3
v4
← Vector Embeddings
Improve embeddings with context
y1
y2
y3
y4
← New representations that are better than original embeddings",143
[slides]_ii_nlp__c002,[slides]_ii_nlp.pptx,slides,2,per_slide,"10
Self Attention
bank
of
the
river
v1
v2
v3
v4
← Vector Embeddings
Improve embeddings with context
y1
y2
y3
y4
← New representations that are better than original embeddings

11
Self Attention
v1 . v1 = s11
v1 . v2 = s12
v1 . v3 = s13
v1 . v4 = s14
bank
of
the
river
v1
v2
v3
v4
← Vector Embeddings
Improve embeddings with context
y1
y2
y3
y4
← New representations that are better than original embeddings
→
dot product",169
[slides]_ii_nlp__c003,[slides]_ii_nlp.pptx,slides,3,per_slide,"12
Self Attention
v1 . v1 = s11
v1 . v2 = s12
v1 . v3 = s13
v1 . v4 = s14
→ normalize (via softmax)
all weights need to sum to 1
bank
of
the
river
v1
v2
v3
v4
← Vector Embeddings
Improve embeddings with context
y1
y2
y3
y4
← New representations that are better than original embeddings
→
dot product
w11
w12
w13
w14",133
[slides]_ii_nlp__c004,[slides]_ii_nlp.pptx,slides,4,per_slide,"13
Self Attention
bank
of
the
river
v1
v2
v3
v4
← Vector Embeddings
Improve embeddings with context
y1
y2
y3
y4
← New representations that are better than original embeddings
w11v1 + w12v2 + w13v3 + w14v4 = y1
← Reweighs all vectors towards v1, so river influences bank and vice-versa
→

14
Self Attention
w11
w12
w13
w14
w11v1 + w12v2 + w13v3 + w14v4 = y1
These are called “weights” because they allow us to re-weigh all the vectors. 

These are NOT trainable weights.",183
[slides]_ii_nlp__c005,[slides]_ii_nlp.pptx,slides,5,per_slide,"15
Self Attention
bank
of
the
river
v1
v2
v3
v4
Improve embeddings with context
y1
y2
y3
y4
w11v1 + w12v2 + w13v3 + w14v4 = y1
w21v1 + w22v2 + w23v3 + w24v4 = y2
w31v1 + w32v2 + w33v3 + w34v4 = y3
w41v1 + w42v2 + w43v3 + w44v4 = y4
→
Order has no influence
Proximity has no influence
Shape independent (long or short sequences work)",159
[slides]_ii_nlp__c006,[slides]_ii_nlp.pptx,slides,6,per_slide,"16
Self Attention
bank
of
the
river
v1
v2
v3
v4
DOT PRODUCT
y1
y2
y3
y4
v1
←
←
←
←
←
s11
s12
s13
s14
NORMALIZE
w11
w12
w13
w14
WEIGHTED SUM
v1
v2
v3
v4
←
←
←
←
←
←
←
←
←",130
[slides]_ii_nlp__c007,[slides]_ii_nlp.pptx,slides,7,per_slide,"17
Self Attention
bank
of
the
river
v1
v2
v3
v4
DOT PRODUCT
y1
y2
y3
y4
v1
←
←
←
←
←
s11
s12
s13
s14
NORMALIZE
w11
w12
w13
w14
WEIGHTED SUM
v1
v2
v3
v4
←
←
←
←
←
←
←
←
←
No weights are being trained so far. 
What happens if we introduce trainable parameters?",150
[slides]_ii_nlp__c008,[slides]_ii_nlp.pptx,slides,8,per_slide,"18
Self Attention
bank
of
the
river
v1
v2
v3
v4
DOT PRODUCT
y1
y2
y3
y4
v1
←
←
←
←
←
s11
s12
s13
s14
NORMALIZE
w11
w12
w13
w14
WEIGHTED SUM
v1
v2
v3
v4
←
←
←
←
←
←
←
←
←",130
[slides]_ii_nlp__c009,[slides]_ii_nlp.pptx,slides,9,per_slide,"19
Self Attention
bank
of
the
river
v1
v2
v3
v4
DOT PRODUCT
y1
y2
y3
y4
v1
←
←
←
←
←
s11
s12
s13
s14
NORMALIZE
w11
w12
w13
w14
WEIGHTED SUM
v1
v2
v3
v4
←
←
←
←
←
←
←
←
←
QUERY
VALUES
KEYS
My query: I want v1 to get more context
When I combine Query and Keys, I want to get back the values
Introduce Query parameters, Key parameters, and Value parameters.",179
[slides]_ii_nlp__c010,[slides]_ii_nlp.pptx,slides,10,per_slide,"20
Self Attention
bank
of
the
river
v1MK
v2MK
v3MK
v4MK
DOT PRODUCT
y1
y2
y3
y4
v1MQ
←
←
←
←
←
s11
s12
s13
s14
NORMALIZE
w11
w12
w13
w14
WEIGHTED SUM
v1MV
v2MV
v3MV
v4MV
←
←
←
←
←
←
←
←
←
vi = 1 x k
M = k x k
[ ] = 1 x k
KEY MATRIX
QUERY MATRIX
VALUE MATRIX
Now we have parameters we can train over.",188
[slides]_ii_nlp__c011,[slides]_ii_nlp.pptx,slides,11,per_slide,"21
Self Attention Block
LINEAR
LINEAR
LINEAR
KEYS
QUERIES
VALUES
v1
...

vn
vi
MATMUL
sij
NORMALIZE
wij
MATMUL
y1
...

yn
Dot product
Weighted Sum

22
Self Attention
TL;DR

Self attention is the process of adding more context to our embeddings.

23
Do we have enough attention?
I
gave
my
cat
Tater
a
toy

24
Do we have enough attention?
I
gave
my
cat
Tater
a
toy
Attention Mechanism 1
Attention Mechanism 2
Attention Mechanism 3",168
[slides]_ii_nlp__c012,[slides]_ii_nlp.pptx,slides,12,per_slide,"25
Multi-head Attention
KEYS1..h
QUERIES1..h
VALUES1..h
v1
...

vn
vi
MATMUL
sij
NORMALIZE
MATMUL
y1
...

yn
Dot product
Weighted Sum
1
h
h
h
1
1
sij
1
h
…
wij
wij
1
h
…
*
yi
…
yn
1
h
…
CONCATENATE + DENSE
yi
…
yn
Parallelize attention mechanisms = multiple “heads”

26
Self Attention v. Cross Attention
Self attention operates within a single sequence.
Cross-attention is used between two different sequences/sentences. Which words in the other sentence are relevant for generating this word?",189
[slides]_ii_nlp__c013,[slides]_ii_nlp.pptx,slides,13,per_slide,"27
Cross Attention
For each element in one sequence (query sequence), cross-attention computes attention scores based on its relationship with every element in the other sequence (key-value sequence) 

This mechanism enables the model to selectively focus on relevant parts of the other sequence when generating an output

28
Cross Attention
I
like
learning
me
gusta
aprender
Helpful for tasks that involve understanding how elements from different sources relate to one another:
-machine translation
- text-to-image",112
[slides]_ii_nlp__c014,[slides]_ii_nlp.pptx,slides,14,per_slide,"29
Transformer
Figure 2. Attention is All You Need
←
Scale
1/sqrt(dk)
dk = dimensionality, or size of word embedding
[v1…vn]
←
[wij]
[sij]
←
←
Masking = optional
Normalization via softmax
Why the scaled dot product attention?

Variance increases in high dimensions (summing more terms)
Very large magnitude dot products can cause issues for the softmax
This can lead to small gradients (vanishing gradient)

30
Transformer
Figure 2. Attention is All You Need
=

31
Transformer
Figure 1. Attention is All You Need

Figure 1. Attention is All You Need
32
encoder
decoder

Figure 1. Attention is All You Need
33
encoder
decoder

34
Transformer Types",199
[slides]_ii_nlp__c015,[slides]_ii_nlp.pptx,slides,15,per_slide,"Figure 1. Attention is All You Need
35
←
Nx indicates we can stack encoder blocks (hyperparameter)
←
Number of heads (hyperparameter)
Encoder

Figure 1. Attention is All You Need
36
Encoder
←
Output of multi-head attention combined with original input

Figure 1. Attention is All You Need
37
Encoder
←
Output of multi-head attention combined with original input
←
Output of feed forward block combined with input
Normalized
Normalized
Why is this useful? 
To minimize vanishing gradients (these are the same skip connections as in Resnet!)

Webcrawl – latest news , maybe use topic modelling to tag documents?
Progress graph
Measure token usage can control i/p o/p
Prompt evaluation
Trick the model, hw does it react?",192
